Coef.,Std.Err.,z,P>|z|,[0.025,0.975]
-2.6206483075314075,0.15660805359090563,-16.733802939516202,7.433660920604049e-63,-2.9275944522585013,-2.3137021628043137
0.3963637995455603,0.034565999392707936,11.466869366119859,1.9353481046405674e-30,0.32861568564621935,0.4641119134449012
0.0012792868547956782,0.001269441803997563,1.0077554171976315,0.31357189357192317,-0.0012087733615090996,0.003767347071100456
