Coef.,Std.Err.,z,P>|z|,[0.025,0.975]
0.1266653055221469,0.030956129275629123,4.091768205072941,4.2809644692453566e-05,0.06599240704114781,0.18733820400314596
-0.01813073202546307,0.0007239529254012621,-25.044075918905683,2.0255814350229728e-138,-0.019549653685751955,-0.016711810365174183
